Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return,Volume_MA20,Price_MA50,Volatility_20
2024-07-01 00:00:00-04:00,192.0611612126219,192.86980550988173,187.36712702627094,187.61366271972656,295600,0.0,0.0,,,,
2024-07-02 00:00:00-04:00,187.5643174993689,190.07898411187372,186.75568840065728,189.2703399658203,183900,0.0,0.0,0.00883025906577295,,,
2024-07-03 00:00:00-04:00,189.8719225509579,190.63125669805814,188.62938807625758,188.69842529296875,100200,0.0,0.0,-0.0030216814370114253,,,
2024-07-05 00:00:00-04:00,188.09686892401993,188.35326061566764,186.66694993382697,186.81488037109375,170300,0.0,0.0,-0.009981773398218041,,,
2024-07-08 00:00:00-04:00,187.72214214083507,189.28024955500317,185.75971257132986,186.06541442871094,350000,0.0,0.0,-0.00401181073420942,,,
2024-07-09 00:00:00-04:00,185.49343762506902,186.05553110834822,180.96703144654666,181.25302124023438,446000,0.0,0.0,-0.025863985541065615,,,
2024-07-10 00:00:00-04:00,181.54888278769587,184.3889636206515,179.68507362808526,183.31407165527344,325200,0.0,0.0,0.011371123090452295,,,
2024-07-11 00:00:00-04:00,187.367094084584,190.26635573746753,186.49928378104283,188.56033325195312,235900,0.0,0.0,0.028618979161323832,,,
2024-07-12 00:00:00-04:00,192.09075793554396,193.0276056750918,190.69043690293776,190.86795043945312,266700,0.0,0.0,0.012238083947468281,,,
2024-07-15 00:00:00-04:00,192.7612963896687,200.23625914848313,191.95265223006203,198.48092651367188,279800,0.0,0.0,0.0398860890824817,,,
2024-07-16 00:00:00-04:00,201.65630713668565,209.19043605280297,201.4787936427953,207.7901153564453,430900,0.0,0.0,0.04690218353113229,,,
2024-07-17 00:00:00-04:00,206.47855669441225,208.786126926767,204.16111540507546,205.83755493164062,374900,0.0,0.0,-0.009396791668627946,,,
2024-07-18 00:00:00-04:00,204.93031136179292,209.2496211878173,203.72721606821847,204.67391967773438,251600,0.0,0.0,-0.005653172737563383,,,
2024-07-19 00:00:00-04:00,205.14728361980485,205.35438022675856,198.95430809575433,200.9561767578125,410400,0.0,0.0,-0.018164223980151384,,,
2024-07-22 00:00:00-04:00,202.87914266249663,204.52599924053433,199.33889382023577,204.2696075439453,303500,0.0,0.0,0.016488325164177864,,,
2024-07-23 00:00:00-04:00,203.41165413067955,207.53372329644972,203.41165413067955,206.57716369628906,201100,0.0,0.0,0.011296620089933374,,,
2024-07-24 00:00:00-04:00,205.17685764542404,207.56332128878753,201.78452418631423,201.8535614013672,212400,0.0,0.0,-0.02286604293718808,,,
2024-07-25 00:00:00-04:00,203.0270662035731,209.23975324645917,203.0270662035731,206.7546844482422,253700,0.0,0.0,0.024280587436005474,,,
2024-07-26 00:00:00-04:00,210.19632197158384,213.32240774306126,208.5198822994487,212.03054809570312,264800,0.0,0.0,0.025517504774029254,,,
2024-07-29 00:00:00-04:00,212.68139607169056,214.0126947466972,211.48817182128164,213.28294372558594,249400,0.0,0.0,0.005906675434888431,280315.0,,
2024-07-30 00:00:00-04:00,214.05212970316958,215.2059148438146,212.85890547578887,213.8549041748047,221600,0.0,0.0,0.002681698026236301,276615.0,,0.01987311610993298
2024-07-31 00:00:00-04:00,215.61023458444407,220.05773264659186,213.85490182083453,215.16647338867188,333100,0.0,0.0,0.006132986376572003,284075.0,,0.019867428272395238
2024-08-01 00:00:00-04:00,214.48603612870224,216.15261969056456,201.19283681545306,202.97775268554688,380600,0.0,0.0,-0.05664786205380412,298095.0,,0.024349910044541543
2024-08-02 00:00:00-04:00,196.19307260463998,198.53024086249465,193.2938108740922,196.45933532714844,321200,0.0,0.0,-0.03211394979082638,305640.0,,0.025491877645415936
2024-08-05 00:00:00-04:00,187.48544520068805,195.14777818852374,186.09499543047122,189.9212188720703,360400,0.0,0.0,-0.03327974435111836,306160.0,,0.026716013517553476
2024-08-06 00:00:00-04:00,190.17762993764612,196.1635084349696,188.7674380207082,193.3431396484375,247400,0.0,0.0,0.01801758011395327,296230.0,,0.026158041349736406
2024-08-07 00:00:00-04:00,195.8282418112695,196.68618124430546,189.98040709958616,190.2170867919922,209400,0.0,0.0,-0.016168418812943286,290440.0,,0.026448500916757847
2024-08-08 00:00:00-04:00,193.1952045483554,194.95053721046486,190.8185972196835,194.03341674804688,251700,0.0,0.0,0.020063023887165077,291230.0,,0.02606482757330141
2024-08-09 00:00:00-04:00,194.03343141993489,194.9505519517012,191.32153900632596,194.27011108398438,333100,0.0,0.0,0.0012198637734903706,294550.0,,0.02594779582998519
2024-08-12 00:00:00-04:00,194.27012368345635,194.27012368345635,190.52277818669236,191.2229461669922,163200,0.0,0.0,-0.015685196760272024,288720.0,,0.024524031236483942
2024-08-13 00:00:00-04:00,193.27413508174504,194.9308477826721,191.2130851693138,194.6941680908203,163700,0.0,0.0,0.01815274784437615,275360.0,,0.022272292489510372
2024-08-14 00:00:00-04:00,195.66058580029312,196.80451499675306,193.53051385805966,196.16351318359375,242900,0.0,0.0,0.007546939423927812,268760.0,,0.022338754083703442
2024-08-15 00:00:00-04:00,190.74936732972463,200.2833713731336,186.90610941837667,197.62570190429688,373100,0.37,0.0,0.007453928087710393,274835.0,,0.022423098251946032
2024-08-16 00:00:00-04:00,197.5071523207316,200.64892254877836,195.89673955110686,199.13731384277344,378800,0.0,0.0,0.00764886309781998,273255.0,,0.022155232127451355
2024-08-19 00:00:00-04:00,199.36454269042707,200.06601535273373,196.01528999938924,196.7365264892578,230400,0.0,0.0,-0.012055939226995549,269600.0,,0.021940764930832083
2024-08-20 00:00:00-04:00,196.4500334089116,197.5269285051594,195.0767411560251,197.06259155273438,256800,0.0,0.0,0.0016573692201196089,272385.0,,0.021746533057589175
2024-08-21 00:00:00-04:00,198.1987471237898,202.6051463070943,198.11970688335109,202.05186462402344,266100,0.0,0.0,0.02531821505023668,275070.0,,0.021995640116461282
2024-08-22 00:00:00-04:00,202.2494534971879,203.3263484042378,199.9573319689591,200.30313110351562,220500,0.0,0.0,-0.008654874449002703,273410.0,,0.021327121877292188
2024-08-23 00:00:00-04:00,201.2614736621131,208.25636092380577,201.2614736621131,205.45050048828125,368800,0.0,0.0,0.02569789776329312,278610.0,,0.021339123894763765
2024-08-26 00:00:00-04:00,207.65370382601054,210.06437830483262,204.60084814644264,204.82809448242188,221200,0.0,0.0,-0.003029469406889418,277200.0,,0.021272514786506217
