Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return,Volume_MA20,Price_MA50,Volatility_20
2024-07-01 00:00:00-04:00,12.107005648116596,12.107005648116596,11.831399282589311,11.949516296386719,438600,0.0,0.0,,,,
2024-07-02 00:00:00-04:00,11.98888654298787,12.097160218737347,11.880611928527978,11.89045524597168,195100,0.0,0.0,-0.0049425473759885374,,,
2024-07-03 00:00:00-04:00,11.929827527729714,12.234963796250435,11.860926183329402,11.870769500732422,215900,0.0,0.0,-0.0016555922235128584,,,
2024-07-05 00:00:00-04:00,11.782182401667203,12.028259722862447,11.752652447252226,12.018416404724121,483800,0.0,0.0,0.012437854511671675,,,
2024-07-08 00:00:00-04:00,12.107002916735892,12.195590891775847,11.870768942436257,12.00857162475586,378100,0.0,0.0,-0.0008191411943749838,,,
2024-07-09 00:00:00-04:00,11.083322077567578,11.644378034355903,11.014419793626425,11.42782974243164,759900,0.0,0.0,-0.04836061277487913,,,
2024-07-10 00:00:00-04:00,11.486888161131727,11.585319454234002,11.40814350213406,11.565632820129395,391800,0.0,0.0,0.01205855186887228,,,
2024-07-11 00:00:00-04:00,11.78218284922119,11.969201207400976,11.67390822300769,11.841240882873535,300800,0.0,0.0,0.02382991635913423,,,
2024-07-12 00:00:00-04:00,11.988886259616532,12.107003250017877,11.860925952004141,11.959356307983398,339600,0.0,0.0,0.009974919544175398,,,
2024-07-15 00:00:00-04:00,12.087315234438467,12.362922452593072,11.998727267082366,12.136530876159668,295500,0.0,0.0,0.014814724439474958,,,
2024-07-16 00:00:00-04:00,12.20543281981673,12.628686045524955,12.20543281981673,12.500725746154785,298600,0.0,0.0,0.030008152552927658,,,
2024-07-17 00:00:00-04:00,12.382610370378897,12.756648000455055,12.372767052524415,12.736961364746094,386600,0.0,0.0,0.018897752289620096,,,
2024-07-18 00:00:00-04:00,12.638530440731975,12.727118420064928,12.471197799483154,12.540099143981934,217500,0.0,0.0,-0.015455980051022555,,,
2024-07-19 00:00:00-04:00,12.490882872165104,12.490882872165104,12.13653191122998,12.323551177978516,441800,0.0,0.0,-0.017268441303140758,,,
2024-07-22 00:00:00-04:00,12.37276717829436,12.431826147311126,12.09716084654054,12.274336814880371,295200,0.0,0.0,-0.003993521217008245,,,
2024-07-23 00:00:00-04:00,12.146375769533101,12.264492761776081,12.038101155944231,12.185748100280762,317200,0.0,0.0,-0.007217393162310182,,,
2024-07-24 00:00:00-04:00,12.185747906817472,12.658215868288393,12.185747906817472,12.609001159667969,450000,0.0,0.0,0.03473344893592989,,,
2024-07-25 00:00:00-04:00,12.717276163094644,13.455508134147149,12.569630144368341,13.081470489501953,672400,0.0,0.0,0.03747079755573801,,,
2024-07-26 00:00:00-04:00,13.140528674864388,13.238959035228989,12.904293744826385,12.973196029663086,381700,0.0,0.0,-0.008276933386484275,,,
2024-07-29 00:00:00-04:00,12.933821579893632,13.12083989105989,12.658214363097706,12.74680233001709,398400,0.0,0.0,-0.01745088096474834,382925.0,,
2024-07-30 00:00:00-04:00,12.845234317686307,13.179899571648622,12.75664634590683,12.983036994934082,433900,0.0,0.0,0.018532857010004067,382690.0,,0.020978733445376468
2024-07-31 00:00:00-04:00,13.012568243014847,13.032253939424267,12.67790295566083,12.766490936279297,564400,0.0,0.0,-0.016679152862252522,401155.0,,0.021412487089719698
2024-08-01 00:00:00-04:00,12.8550772298908,12.963350892709638,12.441667333731152,12.530254364013672,457000,0.0,0.0,-0.018504424860734225,413210.0,,0.02196195486798009
2024-08-02 00:00:00-04:00,12.175905845699907,12.333395182437126,12.087317859107596,12.22512149810791,290100,0.0,0.0,-0.024351689681742617,403525.0,,0.022654065481539233
2024-08-05 00:00:00-04:00,11.87076889286008,12.136531878159662,11.70343626041908,11.988885879516602,319400,0.0,0.0,-0.01932378493153386,400590.0,,0.02310974754393748
2024-08-06 00:00:00-04:00,11.939670233732125,12.17590420704517,11.841238942163173,11.988885879516602,298600,0.0,0.0,0.0,377525.0,,0.020098224630384253
