Price,Close,High,Low,Open,Volume
Ticker,SNDR,SNDR,SNDR,SNDR,SNDR
Date,,,,,
2024-07-01,23.01036262512207,23.66724685769884,22.98121031643038,23.53509120769234,976600
2024-07-02,23.16584014892578,23.34075031124838,22.893757468267108,23.00064742377795,802800
2024-07-03,23.350467681884766,23.491365886988362,23.088102439148486,23.1658400829135,551600
2024-07-05,23.088106155395508,23.311601685517168,22.913195965417888,23.311601685517168,904400
2024-07-08,22.786869049072266,23.160980181330928,22.36416887820428,23.09781962069129,852700
2024-07-09,22.24270248413086,22.650825550509936,22.028924441136677,22.57308791183828,791400
2024-07-10,22.679981231689453,22.718849130097706,22.339878316911307,22.39818109122957,563900
2024-07-11,23.350467681884766,23.40391080607627,22.67026190888218,22.92290971447138,427500
2024-07-12,23.603116989135742,23.729439973261364,23.360186605238066,23.467074713833057,589100
2024-07-15,23.739154815673828,24.166712763544993,23.56424466184419,23.739154815673828,637400
2024-07-16,24.565120697021484,24.613706031665092,23.846046994508143,23.846046994508143,590800
2024-07-17,24.263883590698242,24.647714002752934,24.263883590698242,24.37077354175437,736600
2024-07-18,23.4476375579834,24.225015822901764,23.40876966411384,24.166713055391646,724700
2024-07-19,23.846046447753906,23.87519690650701,23.1464057830927,23.408771032340653,773300
2024-07-22,23.95293426513672,24.05982422171486,23.311598232491168,23.311598232491168,570500
2024-07-23,23.758594512939453,24.21530301023632,23.55453200756891,23.836332168934916,578600
2024-07-24,24.195865631103516,25.643730482696554,24.098693107803555,25.264759680579612,2976500
2024-07-25,25.284191131591797,25.75061695616778,24.293034864309227,24.351337629028357,1897000
2024-07-26,25.634014129638672,25.95468217270827,25.352215838898385,25.352215838898385,1381200
2024-07-29,25.517404556274414,26.171373394153864,25.4785348100735,25.99354782676655,1376000
2024-07-30,26.042133331298828,26.21704348355659,25.643727697116823,25.643727697116823,8882400
2024-07-31,26.14902687072754,26.809797824015167,25.82350103976448,25.993551570355365,1975000
2024-08-01,27.266504287719727,28.145912896859567,26.780643546332076,27.558021844599303,2089300
2024-08-02,26.87781524658203,27.14989792069955,26.40167195693506,27.14989792069955,1299900
2024-08-05,26.596017837524414,27.081878579614717,25.876942308228514,26.071287346429294,1345600
2024-08-06,27.198484420776367,27.60660752278486,26.605733715775262,26.615451153133996,1489400
2024-08-07,26.557147979736328,27.451131815657025,26.537713105313532,27.32480883873211,924200
2024-08-08,26.557147979736328,26.69318839387264,26.081004676847606,26.440540586611178,830900
2024-08-09,25.964397430419922,26.586300441581713,25.881801993773827,26.518280234129247,621700
2024-08-12,25.653444290161133,26.168457293383465,25.497969016247122,25.983829710581276,779100
2024-08-13,26.178176879882812,26.187894316977033,25.63401152307606,25.74090147770089,1094500
2024-08-14,25.740901947021484,26.236480127392745,25.556274345688273,26.197610378307164,749900
2024-08-15,25.954679489135742,26.683470589251055,25.881801491171178,26.17817683509726,596800
2024-08-16,26.032419204711914,26.158742180959948,25.838074168348577,25.896376937892928,510100
2024-08-19,26.26563262939453,26.33365283737518,26.02270225608556,26.119872922679818,408200
2024-08-20,26.051851272583008,26.226761428229075,25.799203475917746,26.217043991425232,390100
2024-08-21,26.31421661376953,26.469691896444353,26.139306457407468,26.139306457407468,444600
2024-08-22,26.119871139526367,26.498843756336566,26.037275707877544,26.343368476305752,474600
2024-08-23,26.508562088012695,26.649460291077276,26.178176643439667,26.178176643439667,324900
2024-08-26,26.090721130371094,26.790359902508886,26.07128625668104,26.62516718296657,647100
2024-08-27,25.682598114013672,26.158741400138496,25.58056780700369,26.100438632334445,631100
2024-08-28,26.20732879638672,26.236481109291926,25.51740740500222,25.565992739765854,515600
2024-08-29,25.98383331298828,26.45997663703904,25.920670895012773,26.421108739877614,433100
2024-08-30,26.343368530273438,26.382236423654998,25.87694083581393,26.022700532876517,757500
2024-09-03,26.372520446777344,26.421107632958204,25.944964328855598,26.217045157821865,477700
2024-09-04,26.48912811279297,26.693188736617607,26.32393538490136,26.362803280834388,529800
2024-09-05,26.032419204711914,26.45025788209333,25.818639294029918,26.45025788209333,350000
2024-09-06,25.906095504760742,26.16846075926894,25.799205544758504,25.993550589596808,330700
2024-09-09,26.421106338500977,26.707764235983007,26.008123616549415,26.01298326163523,621800
2024-09-10,26.362804412841797,26.52799714782671,26.022703358530276,26.40167416385554,564100
2024-09-11,26.081003189086914,26.236478468777115,25.332777247195615,26.236478468777115,612900
2024-09-12,26.39195442199707,26.430824169617352,25.838073492289098,26.168458933415184,523000
2024-09-13,27.03066635131836,27.074547378671035,26.63086226206829,26.718624316773646,538800
2024-09-16,27.40121841430664,27.488980471420632,27.157435335638283,27.20619120740504,980700
2024-09-17,27.352460861206055,27.830277335242897,27.186688292232557,27.518233430179553,621700
2024-09-18,27.479225158691406,28.15206688437102,27.332955703522018,27.440218978690485,602900
2024-09-19,27.93754005432129,28.181323129594453,27.742514710053115,27.84002645222857,797300
2024-09-20,27.167184829711914,27.5767404453328,27.157433284111757,27.34270893068046,3288800
2024-09-23,27.264698028564453,27.469476777319354,27.128180102672683,27.284201120811062,562000
2024-09-24,27.645000457763672,27.762015289588994,27.26469760453833,27.303703788424915,426600
2024-09-25,27.176937103271484,27.771766521476977,27.1476824656874,27.713259106226005,485700
2024-09-26,27.371963500976562,27.7620160509534,27.17693815594678,27.66450430839714,396700
2024-09-27,27.645000457763672,27.996046813156855,27.52798376602113,27.73276251159127,445400
2024-09-30,27.830276489257812,28.288587996644644,27.73276288813457,27.74251443423862,561000
2024-10-01,27.40121841430664,27.840026839959307,26.962408128736683,27.71326045741537,567900
2024-10-02,26.9624080657959,27.53773627890356,26.845393229861926,27.410969896655544,599400
2024-10-03,26.7186222076416,26.952653715076003,26.518720178796567,26.73812529824041,1306200
2024-10-04,26.30906867980957,27.128179950396845,26.299317133741003,27.128179950396845,497100
2024-10-07,26.69912338256836,26.777133897509668,26.25056338663518,26.299319261004477,432700
2024-10-08,26.796634674072266,26.952655690463473,26.557728306437017,26.689371387751578,431900
2024-10-09,26.513845443725586,26.786881273548765,26.396828759574866,26.533346674486456,447600
2024-10-10,26.37732696533203,26.552851070226502,26.177424925850485,26.513846746870612,556600
2024-10-11,26.95265769958496,27.006290276701833,26.582108223013428,26.69912306407081,431400
2024-10-14,27.059921264648438,27.098927449321728,26.513847698643175,26.78688355168718,517600
2024-10-15,26.825891494750977,27.66450592102386,26.79663685432842,27.186689427042303,710600
2024-10-16,27.742515563964844,27.8790334951463,27.42072196909618,27.42072196909618,657500
2024-10-17,27.5474853515625,27.586491533316078,27.19643715544876,27.586491533316078,967100
2024-10-18,27.479225158691406,27.664500793861713,27.28419797852087,27.664500793861713,409700
2024-10-21,26.94290542602539,27.430471590418968,26.933155739464755,27.410970357380382,483100
2024-10-22,27.274452209472656,27.284203756537988,26.767384781497483,26.786886015710717,463000
2024-10-23,27.147682189941406,27.381713708485382,26.942903448767193,27.147682189941406,514600
2024-10-24,27.040416717529297,27.28419977886999,26.74787778788733,27.225692364925028,326300
2024-10-25,27.31345558166504,27.518232469171803,27.18668734280322,27.19643888886315,407700
2024-10-28,27.654752731323242,27.7912706586836,27.425596044753554,27.47922861905006,429400
2024-10-29,27.723011016845703,27.90633561765008,27.479227946855737,27.596242778897278,486800
2024-10-30,27.78152084350586,28.454362695838366,27.508483111855053,27.56699239286997,388300
2024-10-31,27.576740264892578,28.039926588407884,27.566988719356225,27.78151714140455,382000
2024-11-01,27.703510284423828,27.957044921997454,27.62062492632801,27.742516471704715,546700
2024-11-04,27.859529495239258,28.117938959397165,27.644026462306226,27.684005383767,572400
2024-11-05,28.35684585571289,28.395852038610837,27.644999757079944,27.73276180868315,722300
2024-11-06,29.683025360107422,30.12671044674541,27.23544325956126,27.23544325956126,1191100
2024-11-07,29.751283645629883,30.463129705260307,29.653770053645026,30.385119203655837,1143100
2024-11-08,30.68741226196289,30.92144378658242,29.78054080153118,29.839048217706758,827800
2024-11-11,31.03845977783203,31.340750257815223,30.73616929784884,30.892190310738048,482000
2024-11-12,30.90194320678711,30.911694753008423,30.121836248337278,30.277857268043793,918600
2024-11-13,30.482635498046875,31.116471112264865,30.482635498046875,31.08721647410075,499400
2024-11-14,29.80979347229004,30.482635265595974,29.595265040474143,30.424127849631134,804400
2024-11-15,29.458744049072266,29.819543795885924,29.214960989308672,29.790289159144123,633500
2024-11-18,29.790287017822266,29.965811105822144,29.448992246619174,29.448992246619174,438100
2024-11-19,30.112083435058594,30.24860321649526,29.59526452649647,29.59526452649647,468400
2024-11-20,30.385122299194336,30.404625391561634,29.795167704463033,30.02432438998563,566900
2024-11-21,30.62890625,31.009207262452357,30.2095990516975,30.45338213350897,504500
2024-11-22,30.823930740356445,31.16035069400956,30.541141497640407,30.755671781057305,677200
2024-11-25,31.22373390197754,31.896573789706757,31.116468763390085,31.20423081134035,886700
2024-11-26,32.4524040222168,32.637681552862595,31.321250623937647,31.76981434036843,1339100
2024-11-27,32.0330924987793,32.76931837929693,31.994090036371812,32.28662896351649,2722200
2024-11-29,32.774200439453125,33.05698972718051,32.052600829361694,32.052600829361694,550400
2024-12-02,32.286624908447266,32.744938192640014,31.691793723388717,32.744938192640014,1280100
2024-12-03,31.07746696472168,31.867323600472936,30.931195632986388,31.867323600472936,1131300
2024-12-04,31.07746696472168,31.404137249701993,30.745921836644907,31.126222835355282,738900
2024-12-05,30.72641944885254,31.22373715236911,30.697164809851348,31.184730967034184,605500
2024-12-06,30.68741226196289,31.077466662912663,30.550894337580807,31.077466662912663,586800
2024-12-09,30.755674362182617,31.238363820545352,30.638657665051387,30.90194383865868,627400
2024-12-10,30.570396423339844,31.038459457171882,30.511889009090133,30.853183808811096,746300
2024-12-11,30.76542091369629,31.073562681505432,30.628902997552082,30.716665046478248,722000
