Price,Close,High,Low,Open,Volume
Ticker,BTX,BTX,BTX,BTX,BTX
Date,,,,,
2024-07-01,5.734186172485352,5.742030656018152,5.648683471442079,5.663587316872389,1285000
2024-07-02,5.742031574249268,5.749875684990889,5.694965787662669,5.694965787662669,911800
2024-07-03,5.804784774780273,5.820473367115671,5.74987451458361,5.757718997774081,553300
2024-07-05,5.804784774780273,5.8126288839252,5.781251699254405,5.804784774780273,597200
2024-07-08,5.812628746032715,5.820473229037092,5.7890960451106555,5.7890960451106555,695200
2024-07-09,5.773406505584717,5.800861443502912,5.742029326808073,5.796939202644462,733200
2024-07-10,5.757719039916992,5.789096224817449,5.742030447466764,5.765563149119332,663000
2024-07-11,5.789096355438232,5.828317650425988,5.773407762634019,5.773407762634019,680800
2024-07-12,5.820472717285156,5.85969400672199,5.765562463218983,5.796939644386652,655900
2024-07-15,5.9538397789001465,5.969716669835816,5.858578433286129,5.874455324221799,1443900
2024-07-16,5.9538397789001465,6.041162868313798,5.9538397789001465,5.9538397789001465,880100
2024-07-17,5.890331268310547,5.977654343687367,5.854608174813898,5.937961933461119,1091700
2024-07-18,5.795070648193359,5.914147136395133,5.779193757864127,5.874455099839516,1122800
2024-07-19,5.803008556365967,5.834762335121698,5.759347205210561,5.787131666988101,2661200
2024-07-22,5.850640773773193,5.874456303413893,5.810948729085364,5.81888698660893,501700
2024-07-23,5.86651611328125,5.898269892033754,5.846669906927209,5.850639223904998,551600
2024-07-24,5.747438907623291,5.834761983202173,5.743469969419385,5.795069951418957,653900
2024-07-25,5.739500999450684,5.810947190925951,5.675993441932625,5.731562365493476,1068100
2024-07-26,5.755378723144531,5.78713250650667,5.743471149017469,5.771255614825601,723400
2024-07-29,5.763316631317139,5.80300866624592,5.7474393631037355,5.787131776567426,488300
2024-07-30,5.739500999450684,5.822854763326862,5.707747220691654,5.763316522787407,710300
2024-07-31,5.850640773773193,5.862548727861044,5.783163881415382,5.795071835503232,933400
2024-08-01,5.699809551239014,5.898270891333429,5.699809551239014,5.890332634567835,1463300
2024-08-02,5.556916236877441,5.656146883964539,5.501346938236111,5.6363006788401435,1001000
2024-08-05,5.358455657958984,5.481501843326744,5.2870094613883545,5.342578767447169,1291300
2024-08-06,5.477531909942627,5.545802569317719,5.382270577586901,5.382270577586901,961500
2024-08-07,5.461655139923096,5.596608886294304,5.461655139923096,5.517224062404257,924000
2024-08-08,5.660116195678711,5.660116195678711,5.4695931566022455,5.4695931566022455,540500
2024-08-09,5.62836217880249,5.679962158464845,5.584700453723264,5.668054208787859,450500
2024-08-12,5.6521782875061035,5.763316898951479,5.644240031565678,5.68393206833766,828900
2024-08-13,5.763316631317139,5.80300866624592,5.687901121443108,5.707747328174953,560500
2024-08-14,5.73156213760376,5.810946959879856,5.6998083601072755,5.78713143749005,598200
2024-08-15,5.866574287414551,5.886664988158781,5.786209951615419,5.786209951615419,449500
2024-08-16,5.770137786865234,5.858538335907943,5.770137786865234,5.81835616365064,526300
2024-08-19,5.810318946838379,5.826391736299951,5.7540639921201135,5.7701367815816855,546600
2024-08-20,5.826393127441406,5.866575302292215,5.786210952590597,5.786210952590597,621600
2024-08-21,5.858537673950195,5.866574260775837,5.802282715787354,5.826392093058729,450500
2024-08-22,5.834428310394287,5.882646678677852,5.834428310394287,5.850501099822142,642400
2024-08-23,5.898720741271973,5.930866327065912,5.844876521021796,5.858538567426744,570400
2024-08-26,5.914792537689209,5.930865327878355,5.834428586743475,5.906755950991863,799200
2024-08-27,5.963010787963867,5.98711978115846,5.86657404877442,5.914792418369144,449900
2024-08-28,5.8746113777160645,6.011230309347583,5.866575172846592,5.938902549494283,546900
2024-08-29,5.995156764984131,6.003192968846363,5.874610641406135,5.874610641406135,1096100
2024-08-30,6.035338878631592,6.075520663985839,5.958992835009071,6.019265704643222,1200500
2024-09-03,5.914792537689209,6.0514114458997295,5.890683160802716,6.035338655710583,948200
2024-09-04,5.882648468017578,5.971048645156918,5.8665756737008214,5.882648468017578,884700
2024-09-05,5.8746113777160645,5.9147935516802566,5.842465791826955,5.8746113777160645,623400
2024-09-06,5.778173923492432,5.890683460541339,5.746028341478458,5.866574465633642,850900
2024-09-09,5.8746113777160645,5.922829756549728,5.806301911900304,5.8263929988824,604000
2024-09-10,5.826393127441406,5.954975473835004,5.806302040016002,5.954975473835004,599400
2024-09-11,5.890683650970459,5.898720238336535,5.758083025074825,5.818355897498085,562900
2024-09-12,5.914792537689209,5.930865327878355,5.866574167121769,5.906755950991863,699600
2024-09-13,5.93086576461792,5.971047551446937,5.906756385956051,5.9147929732451985,528900
2024-09-16,5.969087600708008,5.977219670830513,5.912161558742731,5.920294016642171,420700
2024-09-17,6.034144878387451,6.066673929933188,5.973152615906533,5.97721884429397,554700
2024-09-18,6.042276382446289,6.115466935469487,5.985350741452109,6.017879789956453,772700
2024-09-19,6.180525302886963,6.196789827850736,6.05610166752525,6.099202678068094,818800
2024-09-20,6.091071605682373,6.172394636755941,6.05041047792254,6.172394636755941,501400
2024-09-23,6.131732940673828,6.147997468854252,6.089445089849338,6.091071426334299,436100
2024-09-24,6.156129360198975,6.188658413565721,6.123600306832227,6.131732376285462,509600
2024-09-25,6.091071605682373,6.204923694074587,6.091071605682373,6.139865579437294,499300
2024-09-26,6.1479973793029785,6.18052643519001,6.135799080289575,6.1398653092196875,401900
2024-09-27,6.180525302886963,6.221186809184828,6.164260777923189,6.196789827850736,438700
2024-09-30,6.139863967895508,6.2171203618054225,6.139863967895508,6.213054133763625,725900
2024-10-01,6.172394752502441,6.229320409989083,6.12360116560948,6.180526823096122,922100
2024-10-02,6.1967902183532715,6.213054744341985,6.131732114398416,6.14799664038713,317400
2024-10-03,6.139863967895508,6.1723930166761924,6.107334919114822,6.1479960362022545,434900
2024-10-04,6.1967902183532715,6.221187201224786,6.131732114398416,6.172393623258644,435900
2024-10-07,6.107336521148682,6.181339874481831,6.107336521148682,6.180526706215537,416600
2024-10-08,6.172394752502441,6.180526823096122,6.115468707238841,6.131733236203162,425800
2024-10-09,6.204922676086426,6.213054745193453,6.164261167220625,6.17239362410454,503700
2024-10-10,6.204922676086426,6.213054745193453,6.147996641229682,6.147996641229682,482900
2024-10-11,6.261848449707031,6.261848449707031,6.18865827515719,6.204922801476809,495600
2024-10-14,6.2699809074401855,6.2781129767124355,6.237451854797392,6.2699809074401855,424700
2024-10-15,6.266691207885742,6.283139200866371,6.219814643574048,6.2502432149051135,443800
2024-10-16,6.242020130157471,6.274916119890356,6.184451952049357,6.250243931515127,661500
2024-10-17,6.217348098754883,6.25024408931831,6.192676301907883,6.233796094036597,535200
2024-10-18,6.258466720581055,6.283138511268634,6.209122747054853,6.209122747054853,365200
2024-10-21,6.192677021026611,6.291365004176942,6.192677021026611,6.242021012601777,451900
2024-10-22,6.242020130157471,6.258468125023914,6.184451952049357,6.184451952049357,481700
2024-10-23,6.143331527709961,6.2420198851866795,6.143331527709961,6.233795692000655,472900
2024-10-24,6.209123134613037,6.225571126815081,6.151554965830351,6.151554965830351,477000
2024-10-25,6.168003082275391,6.24201924475104,6.168003082275391,6.200899067342107,422300
2024-10-28,6.2749152183532715,6.291363210856578,6.192675255836736,6.192675255836736,619800
2024-10-29,6.258466720581055,6.270802615924844,6.209122747054853,6.250242528917833,571700
2024-10-30,6.2913641929626465,6.3242601831044505,6.2255722126790385,6.2255722126790385,512600
2024-10-31,6.192677021026611,6.316036803888932,6.180340729019431,6.291365004176942,862900
2024-11-01,6.176228046417236,6.250243825991039,6.176228046417236,6.209124035594732,839900
2024-11-04,6.110434532165527,6.200898681546205,6.098098636570769,6.184450690036177,638300
2024-11-05,6.15155553817749,6.1597793389681295,6.0939873640386,6.0939873640386,448700
2024-11-06,6.3078107833862305,6.324258774794432,6.2214587304554145,6.29136279197803,737900
2024-11-07,6.348931789398193,6.381828170705438,6.3119240957109,6.324259993606664,560900
2024-11-08,6.373603820800781,6.390051814974868,6.340707832452608,6.357155826626695,421700
2024-11-11,6.447620391845703,6.480516382240741,6.402388110939171,6.406500207776336,622800
2024-11-12,6.373603820800781,6.439395797497127,6.307811844104435,6.431171996485641,776000
2024-11-13,6.406498908996582,6.447619084729719,6.357154933407454,6.357154933407454,592500
2024-11-14,6.439396858215332,6.4558448550987855,6.373604870681518,6.447621052732648,607100
2024-11-15,6.269763469696045,6.386178065597182,6.228186630049717,6.352916752482572,783500
2024-11-18,6.278078079223633,6.348758458394821,6.253131899778361,6.253131899778361,578400
2024-11-19,6.33628511428833,6.33628511428833,6.240658953025058,6.253131844384166,572000
2024-11-20,6.386177062988281,6.411123242160835,6.311339318482752,6.33628510114924,417800
2024-11-21,6.4610161781311035,6.502593017518569,6.361232239408538,6.386178025836116,541000
2024-11-22,6.535853385925293,6.552484039975747,6.4610152444452185,6.4610152444452185,546400
2024-11-25,6.627322196960449,6.652268377840031,6.552484447333892,6.57743023170738,913800
2024-11-26,6.652268409729004,6.677214194222074,6.652268409729004,6.652268409729004,417300
2024-11-27,6.585745811462402,6.673056453991076,6.585745811462402,6.652268432344876,625100
2024-11-29,6.643952369689941,6.677213677443864,6.610691061936019,6.610691061936019,613800
2024-12-02,6.668898582458496,6.693844363663788,6.635636880008035,6.685528838924662,967000
2024-12-03,6.610692024230957,6.668899916032534,6.610692024230957,6.64395333682661,740800
