Price,Close,High,Low,Open,Volume
Ticker,PLD,PLD,PLD,PLD,PLD
Date,,,,,
2024-07-01,104.76458740234375,106.28997189244434,104.04401229907387,104.81138105334034,2405800
2024-07-02,105.9437026977539,106.27123679003213,103.92234434275984,105.41964815010873,2945400
2024-07-03,106.0279312133789,107.02925381695671,105.65360347173038,106.39289879806657,1339500
2024-07-05,107.11347961425781,107.56267435651652,105.83140935004968,106.3835444053321,2252300
2024-07-08,107.06669616699219,107.80598441481136,106.50520093819058,107.27256965921657,2185700
2024-07-09,107.1041259765625,107.69369455789776,105.57874864299666,107.40358677639472,2196100
2024-07-10,109.05997467041016,109.16291498004142,106.99182260004146,107.62817763244014,2998300
2024-07-11,112.68160247802734,113.10271680155516,110.49178943243895,110.87547740074089,4242900
2024-07-12,112.43827819824219,114.74038438146835,112.14817042356674,114.16953612964345,4003400
2024-07-15,113.36473846435547,113.56125894816712,111.50246680753278,112.62544304065901,3264700
2024-07-16,113.69227600097656,114.32863112268365,113.14014802611032,114.32863112268365,4508600
2024-07-17,115.30187225341797,120.86998095251445,114.06659559309736,116.4529289126685,8941300
2024-07-18,114.749755859375,119.14808802598908,114.24441438300379,114.63745537361167,4631900
2024-07-19,115.80722045898438,115.83529379431799,113.82328813213931,115.06792502312761,3485200
2024-07-22,118.53044891357422,119.08257688424837,115.6200608051872,116.6494568984452,6266100
2024-07-23,117.61334228515625,118.46493103924553,116.60265940231098,117.8753695941068,3708200
2024-07-24,115.18022155761719,118.80182448573873,114.96498076125312,117.36067429679498,4082500
2024-07-25,112.70030212402344,116.25640517907682,112.54121514443266,115.79785027596232,3402100
2024-07-26,114.80590057373047,115.35802855496816,112.66288120001195,113.40217665432866,3373900
2024-07-29,115.99437713623047,116.44357190655435,113.58933057567333,115.00241457388891,2376300
2024-07-30,117.99701690673828,118.56786514548268,115.62940395245818,116.11603219190013,2663900
2024-07-31,117.9595947265625,120.28976713282074,117.2109391654308,118.00638123681537,3960100
2024-08-01,119.52239990234375,121.3378849117167,117.73498822574119,119.63469323342531,3871100
2024-08-02,116.02245330810547,120.20554419931996,114.56257571346875,118.9889878667825,5728500
2024-08-05,111.30594635009766,115.22701014848386,110.9222584008682,112.29790892758452,5157400
2024-08-06,113.28052520751953,114.46900833937733,110.50115065430808,111.32466613167439,4016200
2024-08-07,112.43827819824219,116.10667469477939,112.29790438981323,115.14278549112018,2967000
2024-08-08,114.1601791381836,114.65616042064183,112.0452403541054,112.85939561409961,2806500
2024-08-09,114.07595825195312,114.75909985241628,112.68159457701266,114.49707254595323,1901800
2024-08-12,112.2885513305664,113.13078709467551,111.12814157763216,112.93426660633487,2836800
2024-08-13,114.80590057373047,115.07728805491324,112.66288120001195,113.49575682101364,2719500
2024-08-14,115.49839782714844,116.3593467502852,114.40349492665655,114.89011605808335,2182300
2024-08-15,116.7617416381836,117.32323686560146,115.2737978487681,116.15346704132824,2792300
2024-08-16,114.96498107910156,116.66816571954348,114.24440598263749,116.40613841173837,2899000
2024-08-19,116.69623565673828,116.89276327157948,114.99305106587937,115.2363651902045,1664900
2024-08-20,116.18153381347656,116.8927558255872,114.90882374536615,116.69622822326468,2108400
2024-08-21,116.48100280761719,117.13607106256921,115.42352630214086,116.28448233113158,2086400
2024-08-22,117.89408874511719,117.95023541370634,116.48100475471837,117.05185301773682,2770000
2024-08-23,120.58924102783203,121.06650201042098,118.09061421412898,118.57723535511445,2938700
2024-08-26,120.62665557861328,121.62798537750204,120.29912860358175,121.56247141484587,2278600
2024-08-27,120.66410064697266,120.96355430028545,119.96223874398135,119.96223874398135,2042700
2024-08-28,118.75504302978516,120.90741538649753,117.44489929890736,120.40208106688037,2501000
2024-08-29,117.28580474853516,118.83925538072126,116.64008951326471,118.75503537944692,2419900
2024-08-30,119.6159896850586,119.7563634999163,117.07992941820878,117.92216516764626,3618000
2024-09-03,120.13068389892578,120.74832582710857,118.25905921705103,118.41814620835552,3526200
2024-09-04,120.037109375,122.10525451552357,119.05449982506802,120.35528335363172,3091500
2024-09-05,119.2322998046875,120.97291784123098,118.68952490303238,120.78575752879527,2402700
2024-09-06,119.06385040283203,119.9903060692702,117.95958744516632,119.31651753378493,2484100
2024-09-09,121.89002227783203,122.69482453161092,118.89541422170738,119.36332217670866,3599400
2024-09-10,123.90202331542969,124.06112458928284,122.0771851093568,122.76032673944196,3029800
2024-09-11,122.30176544189453,122.92876029516638,120.149386311916,122.32048575555777,3890300
2024-09-12,121.92745208740234,123.20952963045112,120.12133418402226,122.68547499070182,5557000
2024-09-13,121.63734436035156,123.89266406333257,121.3472437215996,122.76968786066618,3689400
2024-09-16,121.88246154785156,122.71211162755509,120.90197776920068,122.40099284766627,3864300
2024-09-17,121.49592590332031,122.6084126109788,120.63800074810867,121.83532692091677,3171100
2024-09-18,119.75179290771484,121.9201948133523,119.4312514802192,121.44880528385866,3498600
2024-09-19,121.1470947265625,122.09929628448438,120.01576286694942,121.44879089481404,2604400
2024-09-20,118.29048156738281,120.60971703025437,118.0736392338442,120.38345208561232,8581000
2024-09-23,119.38410186767578,119.89320338948139,118.75244166561126,119.35581964860317,3386200
2024-09-24,119.43123626708984,120.2231671232031,118.57330398013467,119.17668911843414,3979500
2024-09-25,118.21505737304688,119.94034465675325,117.63996161181142,119.47838496411315,3421700
2024-09-26,118.06421661376953,119.18611872579112,117.71538579648015,118.68644700969612,3235800
2024-09-27,118.40361022949219,120.03462105155619,118.11135104348921,118.78072326510328,3775200
2024-09-30,119.05413055419922,119.19554884227291,117.43254952899775,117.63996205912812,3608400
2024-10-01,117.47969055175781,119.4689547966336,116.41435288218355,119.39353075113289,3401500
2024-10-02,117.07429504394531,117.14028928540687,114.97189473538491,115.54699049362118,3848800
2024-10-03,115.05674743652344,116.66889862714035,114.54764592482871,116.65004621241067,3400500
2024-10-04,115.41499328613281,115.75439427165962,113.47287101893237,114.63248505878867,2774000
2024-10-07,113.13348388671875,114.76449477759888,112.48296405266349,114.41566394619488,3186500
2024-10-08,112.51123809814453,113.77456565003092,111.45533026199998,113.4068824295402,3035400
2024-10-09,112.03986358642578,112.63381901645124,111.15365613308407,111.42706293228356,3661700
2024-10-10,111.51190185546875,112.3226923918815,110.74825314740936,111.3044893192469,2767100
2024-10-11,113.3597412109375,113.5294417130594,111.38933661841982,111.98328477943006,2712000
2024-10-14,113.56714630126953,114.04796555794768,112.66207941347271,113.17118088651448,1979000
2024-10-15,114.4439468383789,116.00896349389559,113.83113902516052,113.83113902516052,5453600
2024-10-16,119.70464324951172,120.3457332168902,114.80218844225497,115.99952172490995,5565200
2024-10-17,115.6789779663086,119.65750641267385,115.6789779663086,118.82786349971201,5446800
2024-10-18,115.49043273925781,116.2917934870452,114.65135996661967,115.97125206506355,3690900
2024-10-21,111.03108215332031,114.50993904298679,110.84252922622808,113.81228458134582,3866200
2024-10-22,112.13414001464844,112.75637043353562,110.63511761821597,110.63511761821597,3374600
2024-10-23,113.9159927368164,114.17996971625317,112.09642890817504,112.12471112842424,4133100
2024-10-24,113.50115203857422,114.2082362188259,112.94491593600236,113.18061066275293,4332900
2024-10-25,110.81424713134766,113.44460146639761,110.71997066769528,112.94492973549023,3247300
2024-10-28,111.06879425048828,112.00215066085917,110.3994220081868,111.66274963760306,3648500
2024-10-29,108.71184539794922,111.37991172391716,108.71184539794922,111.04051070471395,3595700
2024-10-30,109.23979949951172,110.55026166426832,108.72126820000405,109.26808171715167,3780200
2024-10-31,106.47746276855469,109.06067521957974,106.40203872212825,108.57985591465244,5021300
2024-11-01,106.91114044189453,108.76841622975448,106.89228083383694,108.24045509663631,3941700
2024-11-04,107.34481048583984,108.50442455191487,106.6471560855197,107.51451098244016,2439800
2024-11-05,107.8822021484375,107.8822021484375,105.97779171756032,106.51517546428389,2370200
2024-11-06,107.23168182373047,109.08895761112599,105.0255824085193,109.08895761112599,5768000
2024-11-07,107.6747817993164,108.12731885504773,106.89227355338126,107.62764716804871,3035800
2024-11-08,109.20210266113281,109.36237337859725,107.42025077375304,107.94820475732229,3250900
2024-11-11,107.57107543945312,109.81489391639515,107.28824607361531,109.09837990917423,3547000
2024-11-12,106.29833221435547,108.53272103302608,106.03435524529726,107.29767565231381,2708100
2024-11-13,109.89974975585938,110.43713350799194,107.34481948218814,107.40138392151796,4772300
2024-11-14,108.18388366699219,110.02229972799108,107.73134660968265,109.73947036090107,4757000
2024-11-15,106.92998504638672,108.40072507563093,106.22290084536839,107.81619954670276,3889000
2024-11-18,108.08961486816406,108.12732689168068,105.97779190106442,106.39260977408122,2411400
2024-11-19,108.54214477539062,108.83441115946496,106.43032180808294,107.30710657463995,2950800
2024-11-20,107.98590850830078,108.15560901756228,107.09969393850926,107.87277243784878,2821800
2024-11-21,107.44852447509766,108.41015589646443,107.09969365342393,107.957626001527,2626500
2024-11-22,109.17381286621094,109.30580135294726,107.43909573751026,107.7784967584988,2432900
2024-11-25,111.31391906738281,112.6243813352151,109.66405577551004,109.85260870316225,9970700
2024-11-26,109.52262878417969,111.3139102259301,108.90982102873448,110.87080296902613,3367200
2024-11-27,111.05936431884766,111.92671923540634,110.22971423098053,110.42769694935811,2655000
2024-11-29,110.09773254394531,111.83244967690929,109.98460366522647,111.17250004877273,3124300
2024-12-02,109.21150970458984,109.96573573888548,108.2498783440538,109.4566342446608,3386500
2024-12-03,109.73948669433594,110.39942917526984,108.9758307460169,109.31523179130679,4520300
2024-12-04,108.46672058105469,109.72061111229611,107.82563061025867,109.72061111229611,3761300
2024-12-05,107.27881622314453,107.84448214740432,106.4303137403386,107.51451095765547,2510200
2024-12-06,105.59124755859375,107.89163061068393,105.32727059055053,106.55287896972732,3650800
2024-12-09,108.81555938720703,108.84384160867566,106.0626462074796,106.53403574617951,4717100
2024-12-10,106.67544555664062,108.66470982706626,106.11920220496967,108.51386173412736,2908100
2024-12-11,105.55353546142578,107.5522295210857,104.92187526079017,106.57173850273364,2804200
2024-12-12,105.26127624511719,106.8451452446532,104.93130503538737,105.23299402611647,2868200
2024-12-13,104.77102661132812,105.32726995592445,104.29963711613894,104.75217419636702,4741200
2024-12-16,103.53474426269531,105.86467722017935,103.20189047833173,104.89466629959081,5586800
2024-12-17,103.53474426269531,104.42867390368588,102.64080736619458,103.15434512021564,4687400
2024-12-18,98.81781768798828,103.77249694445472,98.75124112406121,103.17336591319473,5422600
2024-12-19,96.43081665039062,99.77831315719195,96.40228798429023,99.50252395903769,7786700
2024-12-20,98.25672149658203,99.67370083807769,95.87923597134969,95.87923597134969,11067200
2024-12-23,99.03652954101562,99.3028067403608,97.53395705269986,97.91435616126847,4626200
2024-12-24,99.56908416748047,99.66418938647232,98.37083676768609,98.65613065813304,1883700
2024-12-26,101.65177917480469,102.20335760485438,98.49447841920778,98.89389428006693,4799000
2024-12-27,100.08263397216797,101.97511777507299,99.67370614981533,100.95755420626669,3655100
2024-12-30,99.94949340820312,100.3013638898152,98.55153071123034,99.72125682160866,4038500
2024-12-31,100.52009582519531,101.19530817122224,99.65469477458001,100.89098302624627,4602700
2025-01-02,99.15066528320312,101.34745973979517,98.69418483813321,101.17628047983277,4180100
2025-01-03,100.45352172851562,100.7388229105849,98.56104517028676,99.3884127938793,3558800
2025-01-06,101.43305206298828,103.50621260102797,100.56764379684324,101.28088949753007,4450200
2025-01-07,101.35696411132812,102.98316333123468,100.87195503523004,102.26040570388399,4958800
2025-01-08,100.32987976074219,101.40450050543785,99.76879671202327,101.19528789345563,3571500
2025-01-10,98.51348114013672,99.85438638277864,98.42789514873895,98.90339222675219,4230700
2025-01-13,100.20626831054688,100.29185431174803,98.17114116397883,98.5134924242939,5774700
2025-01-14,102.82149505615234,103.25895151553479,100.20626101784802,100.4059689282937,4444400
2025-01-15,102.56472778320312,106.51135534763264,102.46011783590302,106.02634625156037,4571000
2025-01-16,105.49378967285156,105.61741631012188,102.48864443911039,102.91659619368018,5499800
2025-01-17,104.1148452758789,106.14046025284095,104.05778069173945,105.75054915917859,5270800
2025-01-21,111.52310180664062,112.11272090280141,104.77104351958842,104.85663678209269,8040000
2025-01-22,109.48796081542969,111.72280301395237,108.90785376672933,110.56258891655166,5429500
2025-01-23,112.73085021972656,112.76889085733528,108.88883288736281,109.6401191552381,4788700
2025-01-24,113.10174560546875,114.18587846200248,111.46603434669568,112.72134645718265,4165800
2025-01-27,115.30804443359375,116.10687606290136,112.20780137233129,112.20780137233129,5253400
2025-01-28,114.31902313232422,115.60286397723765,113.93862396388414,115.16540747296028,3494600
2025-01-29,113.3299789428711,115.07981207261236,112.65477392038993,114.59480299106586,2758100
2025-01-30,114.73745727539062,116.25904661847723,113.52969051941761,114.86108391543475,2844000
2025-01-31,113.40606689453125,114.77550096747386,112.64526857500525,113.9005807233658,3753700
2025-02-03,112.06514739990234,112.70231899599142,108.8507897778141,110.3438503063785,3704000
2025-02-04,112.51211547851562,112.98761255315124,110.48650055255136,110.56258182581536,2273400
2025-02-05,112.9590835571289,113.58674317644538,111.73230023751816,113.58674317644538,2797800
2025-02-06,112.73085021972656,113.38703852133493,111.11415577114983,113.38703852133493,3476400
2025-02-07,111.59916687011719,113.38704059284157,111.26632035434719,112.95908885355739,2873000
2025-02-10,113.61528015136719,113.72939481376574,111.86544702098548,112.26487010591059,2768800
2025-02-11,115.80256652832031,116.18296567908813,113.16831565055956,113.16831565055956,3673500
2025-02-12,113.90058135986328,114.73746096712061,112.80694374576014,112.80694374576014,3374700
2025-02-13,114.9751968383789,115.50775125290095,112.9876152461639,114.03371463970323,2443800
2025-02-14,114.92764282226562,116.60139457595253,114.73744689240763,115.73598640742651,2101300
2025-02-18,115.3651123046875,115.85012141280689,114.35706070258607,114.84206981070545,2151200
2025-02-19,115.66942596435547,116.17345900254615,114.16686059018825,114.81353695894117,5276400
2025-02-20,114.9751968383789,115.66941852080804,114.29047987370215,115.66941852080804,2484700
2025-02-21,115.04176330566406,115.49823643386165,113.76742737380093,115.35559311599337,3152000
2025-02-24,114.81352996826172,116.09737065372384,114.10028433683723,115.18441711616167,2708500
2025-02-25,116.60140228271484,117.03885875470958,115.0227483896159,115.3460901983573,3732700
2025-02-26,116.1734619140625,117.38122142798944,115.80256747877478,116.92474099221943,2324900
2025-02-27,116.75355529785156,117.92328136184913,115.54579585052153,116.25904150391982,2293300
2025-02-28,117.84719848632812,118.16102831089069,115.93570538510498,116.82012301803785,5562200
2025-03-03,117.4858169555664,118.86475555670656,116.72501874117283,118.0754359344969,3184000
2025-03-04,115.81208801269531,118.05643520546697,115.62189204944792,117.05788825964086,3242400
2025-03-05,117.9613265991211,118.56045035934741,114.61382280559212,114.93716462060254,4300600
2025-03-06,114.40460968017578,117.42877164582387,113.86254325498935,116.82964063263712,4080200
2025-03-07,114.0337142944336,115.48873421221134,112.26486455954425,114.83254591379796,4004300
2025-03-10,112.09369659423828,114.25245038272246,111.53260620518951,113.59626201830403,4238600
2025-03-11,111.4375,113.26340711208927,109.86835812799738,113.00664187200262,5521700
2025-03-12,110.0585708618164,112.2268366523407,109.99200155265156,111.87496615789189,3608400
2025-03-13,104.95171356201172,110.73375965751985,104.72347700062598,110.04904271785317,4802800
2025-03-14,106.40675354003906,106.7871527179103,105.08487201995739,106.28312689082301,4732700
2025-03-17,108.83177947998047,109.35482194104898,106.02634221321115,106.03585418683349,3436100
2025-03-18,107.82434844970703,109.37867969108487,107.11434854344971,109.2443555823366,3464200
2025-03-19,108.39042663574219,109.12920917755172,107.1719057591041,107.70920947326177,4121100
2025-03-20,107.52690124511719,109.30190440182393,107.17189768573031,108.0546082495958,3344200
2025-03-21,104.02487182617188,107.13353408253246,103.55473747979146,106.75933715528262,7526600
