Price,Close,High,Low,Open,Volume
Ticker,R,R,R,R,R
Date,,,,,
2024-07-01,117.93385314941406,119.88515784553567,117.83772384065732,119.57756312496926,233100
2024-07-02,118.9046859741211,119.60639027531491,117.76082208629666,117.95306602253919,193500
2024-07-03,118.36640930175781,120.44267922891217,118.29912318376503,118.97198436369274,196000
2024-07-05,117.75121307373047,118.93353460322999,116.66502085038394,117.99152167184012,339900
2024-07-08,115.64610290527344,118.42406960458028,114.61758243875121,117.69353677498574,239500
2024-07-09,112.6662826538086,114.97324667049944,112.6278323979395,114.53107972845946,277900
2024-07-10,115.45386505126953,115.79991002400033,113.56984649619999,114.39650867176391,261800
2024-07-11,120.12548065185547,120.60609791791322,116.15557734069048,116.73232392686977,329200
2024-07-12,123.75891876220703,125.26806368565602,121.25009659905511,122.0767587013615,358700
2024-07-15,126.82527160644531,127.15208778880309,123.89350369465181,124.31644918583163,274000
2024-07-16,130.52601623535156,131.12199155313712,127.40200435127252,127.53657658420344,309700
2024-07-17,129.4398193359375,130.72786982732617,128.70927185278956,129.5455556996946,200200
2024-07-18,126.2004623413086,130.34339507088265,125.75830271549924,129.3052601224596,220800
2024-07-19,127.01750183105469,127.41161142045429,125.61409327718341,126.3446407438308,232500
2024-07-22,128.6900634765625,129.3436958146139,126.70030126984734,127.45006291279932,253900
2024-07-23,127.75767517089844,130.4971845723598,127.05596345701122,127.93069033282758,307600
2024-07-24,124.84512329101562,128.66122487117312,124.69132227336796,127.39238847648846,288100
2024-07-25,126.88294219970703,130.2472626368205,121.37506580014694,122.84576060862553,445100
2024-07-26,127.0463638305664,128.20946404496527,125.97939293438301,127.84419023647602,301600
2024-07-29,130.3722381591797,131.78525402838488,126.58497193381469,127.47891296639081,385300
2024-07-30,133.93838500976562,134.6785395340556,131.19887603124062,131.3334482477232,340500
2024-07-31,134.72662353515625,137.61993393876466,132.87143342651748,134.40941440775356,356800
2024-08-01,132.95794677734375,137.97557675820286,131.74678206879787,134.6208781516027,364500
2024-08-02,126.0466537475586,129.98770543008732,124.42216549443276,129.90119786646156,338100
2024-08-05,124.36450958251953,125.51798791252757,118.5778744706458,121.14436852177735,561400
